web-scraper-order,web-scraper-start-url,thread_link,thread_link-href,username,text
"1595187756-4486","https://hardforum.com/forums/intel-processors.5/","Upgrade of 5930K on Asus Rampage V Extreme - 6900k or 5960x","https://hardforum.com/threads/upgrade-of-5930k-on-asus-rampage-v-extreme-6900k-or-5960x.1992899/","III_Slyflyer_III","daglesj said:
			
		
	
	
		
		
			I just got a 5960K on the way! Looking forward to having a 'complete' X99 system with the 40 lanes and all the slots available finally. If I can get it to 4.3GHz at say 1.2v-1.25v I'll be happy.
		
		Click to expand...
	
Did you get a ""J"" batch?  If so, expect 4.5Ghz at that voltage and you can likely clock higher with more voltage.  It will run a bit hotter tho, so keep that in mind.



I got mine for a good price, and for what I paid, a nice upgrade.  Ur not going to be blown away, but it smoothed some things out for me with the extra threads and much better OC than my 5930k.



If you game on a lower resolution then me (4k here), you will likely notice more of a difference if u get a good OC."
"1595187739-4236","https://hardforum.com/forums/intel-processors.5/","Intel's 9th Generation Core Family - Coffee Lake (Refresh)","https://hardforum.com/threads/intels-9th-generation-core-family-coffee-lake-refresh.1963540/","KazeoHin","Fuzzy_3D said:
			
		
	
	
		
		
			plus the ram prices atm...
		
		Click to expand...
	
Don't worry, Intel will have their 115x 8-core soon... 





Soonish







Well, maybe next year... 







Late next year..."
"1595187802-4912","https://hardforum.com/forums/intel-processors.5/","Core i9 10980Xe","https://hardforum.com/threads/core-i9-10980xe.1997871/","German Muscle","BLT is a dropshipper for Ingram Micro for these chips"
"1595187756-4487","https://hardforum.com/forums/intel-processors.5/","Upgrade of 5930K on Asus Rampage V Extreme - 6900k or 5960x","https://hardforum.com/threads/upgrade-of-5930k-on-asus-rampage-v-extreme-6900k-or-5960x.1992899/","daglesj","III_Slyflyer_III said:
			
		
	
	
		
		
			Did you get a ""J"" batch?  If so, expect 4.5Ghz at that voltage and you can likely clock higher with more voltage.  It will run a bit hotter tho, so keep that in mind.



I got mine for a good price, and for what I paid, a nice upgrade.  Ur not going to be blown away, but it smoothed some things out for me with the extra threads and much better OC than my 5930k.



If you game on a lower resolution then me (4k here), you will likely notice more of a difference if u get a good OC.
		
		Click to expand...
	


Well as long as it runs 4-4.3GHz I'm fine. It's me paying the power bill after all. It's more the extra threads and PCI-e lanes that are more useful to me than the ultimate OC. 



I did run the ASUS OC tool on my 5820K when I got it and that hit 4.7GHz before I bottled it and pulled the plug. Been running it at 4 to 4.25GHz the past 4 years."
"1595187764-4527","https://hardforum.com/forums/intel-processors.5/","9600k higher usage when OC'd?","https://hardforum.com/threads/9600k-higher-usage-when-ocd.1997365/","Eshelmen","Smoblikat said:
			
		
	
	
		
		
			Is the OC confirmed stable? Does the framerate change?
		
		Click to expand...
	


Confirmed 1.38v stable.

Frame rate is good and consistent."
"1595187756-4488","https://hardforum.com/forums/intel-processors.5/","Upgrade of 5930K on Asus Rampage V Extreme - 6900k or 5960x","https://hardforum.com/threads/upgrade-of-5930k-on-asus-rampage-v-extreme-6900k-or-5960x.1992899/","III_Slyflyer_III","daglesj said:
			
		
	
	
		
		
			Well as long as it runs 4-4.3GHz I'm fine. It's me paying the power bill after all. It's more the extra threads and PCI-e lanes that are more useful to me than the ultimate OC. 



I did run the ASUS OC tool on my 5820K when I got it and that hit 4.7GHz before I bottled it and pulled the plug. Been running it at 4 to 4.25GHz the past 4 years.
		
		Click to expand...
	
If gaming is your concern, you may want to consider clocking to at least 4.5, you would notice a fairly decent gain from 4 or 4.25 and get very close to Ryzen 3700X performance.  But, if you got the chip for the PCIe lanes and intend to use it for non gaming purposes, then yeah, I dont blame you.  I found over 1.3V this thing starts to use a lot more power and generates a lot more heat.  Under 1.3V it runs quite cool considering the OC I have on mine right now."
"1595187733-4211","https://hardforum.com/forums/intel-processors.5/","Upgrade 7820x to 10900x?","https://hardforum.com/threads/upgrade-7820x-to-10900x.1991123/","Darkswordz","Nirad9er said:
			
		
	
	
		
		
			I've been browsing around and almost all online retailers are out of stock or require special order.  Even Amazon and Newegg have been out of stock for a while and only third party price gougers at like $800.  There's maybe a couple stores selling it but I still refuse to pay $100 over MSRP



I've never seen such a terrible launch of a processor. Several months since launch, out of stock everywhere.  I would imagine the demand is low with AMD offerings being  much cheaper so I can't understand why no one is selling it.



I'm dumbfounded that Newegg has been out of stock for what seems forever.  Nothing at Microcenter either.



I would have upgraded but I guess Intel is panicked and worried about bringing out something better to beat AMD.



I guess I'll see what 10900K is like but I really didn't want to get a new Mobo.  I'm very disappointed in Intel since the upgrade path has been garbage.  I'm regretting getting x299 since the 9 series sucked and now the 10 series can't be seen anywhere.
		
		Click to expand...
	
I'm in the same boat, dude.  I'm in a limbo zone with my 7820X @ 4.7Ghz.  I'm was thinking of upgrading to Ryzen 3 later this year, but I believe it'll be the last CPU on AM4, so there won't be an upgrade path.



Maybe I'll just hold on and see what 2021 brings."
"1595187787-4720","https://hardforum.com/forums/intel-processors.5/","What CPU can I upgrade to?","https://hardforum.com/threads/what-cpu-can-i-upgrade-to.1993925/","SLP Firehawk","Well, I checked the rear of my PC and discovered the fan on the original AIO not working. LED light is on but it's not spinning.  So there were no attached fans pushing or pulling air through the AIO. That's why it was running hot. Funny thing is the 200mm at the front of the case was strong enough it actually moved some air through it.

So I replaced the original AIO fan with a new one and added a 2nd for push pull. The PC now runs 40s and 50s even at 100% load on a short render test with the orginal old Seidon 120mm AIO.

So I'm going to experiment with OC to see if it helps my peformance some and if not probably proceed with the processor switch, probably a 1680 v2 OC to about 4GHz.

  I couldn't get a confiirmed answer from Coolermaster as to whether the 240mm AIO still uses the same backplate so if not I see that I will surely have to remove the MB to change the backplate as there is only a small access hole from the backside that is not big enough to do any good."
"1595187724-4125","https://hardforum.com/forums/intel-processors.5/","How to overlock Xeon 2658V3 on this motherboard?","https://hardforum.com/threads/how-to-overlock-xeon-2658v3-on-this-motherboard.1994617/","newls1","Nikoshka said:
			
		
	
	
		
		
			Thanks, i'm download this software =) I'm don't know how use it and will search manual ... This is one soft for my CPU+Motherboat that get correct information about system and not disabled all settings for me ...



p.s. I'm use only one CPU
		
		Click to expand...
	
the techpowerup website has a forum sub-section post going on just for this software and the maker of the software regularly responds to all people needing help"
"1595187804-4938","https://hardforum.com/forums/intel-processors.5/","No excitement about intel's latest offering??","https://hardforum.com/threads/no-excitement-about-intels-latest-offering.1996595/","pendragon1","Digital Viper-X- said:
			
		
	
	
		
		
			As some people who I think are currently banned have pointed out, Intels 10nm is on par with TSMC 7nm
		
		Click to expand...
	

		
			
		
		


<img src=""https://hardforum.com/data/attachment-files/2020/05/347051_giphy-downsized-large.gif"" data-url="""" class=""bbImage"" data-zoom-target=""1"" alt=""giphy-downsized-large.gif"" style="""" />"
"1595187794-4808","https://hardforum.com/forums/intel-processors.5/","Intel 10nm/7nm CPU/GPU Rumor Thread : Cannonlake, Icelake, Tigerlake, Sapphire Rapids, etc.","https://hardforum.com/threads/intel-10nm-7nm-cpu-gpu-rumor-thread-cannonlake-icelake-tigerlake-sapphire-rapids-etc.1945886/","Shintai","craigdt said:
			
		
	
	
		
		
			So when can I get an 8 core ice lake?
		
		Click to expand...
	
Q4 or so next year. Q3 if lucky."
"1595187791-4779","https://hardforum.com/forums/intel-processors.5/","Core i7-860 with P55 chipset 32GB RAM support","https://hardforum.com/threads/core-i7-860-with-p55-chipset-32gb-ram-support.1845468/","zorobabel","I'm not surprised; in my experience, Intel boards are problematic when it comes to memory."
"1595187789-4735","https://hardforum.com/forums/intel-processors.5/","Buy new i9-9900 (non K) for 220 USD or save and wait for 10900k or 10700k","https://hardforum.com/threads/buy-new-i9-9900-non-k-for-220-usd-or-save-and-wait-for-10900k-or-10700k.1998514/","Engr62","edo101 said:
			
		
	
	
		
		
			So I can buy a 9900 non K for 220 bucks. I actually would prefer AMD but I need strong single core performance for 3D vision games. What should I do
		
		Click to expand...
	
Get the 9900 non K.  If you aren't happy with it, I'd buy from you for $220."
"1595187743-4318","https://hardforum.com/forums/intel-processors.5/","Core i3-8100T vs Core i3-8100","https://hardforum.com/threads/core-i3-8100t-vs-core-i3-8100.1958599/","KATEKATEKATE","also note that Intel's TDP figures for non- T/S parts are generalized and tend to underrepresent power used by high-end parts and overrepresent power used by low-end parts. Example, the ""95W"" i5 in one of my systems actually sinks more like 60W under load.



I wouldn't be surprised if the 65W i3 actually consumes more like 40W or less."
"1595187730-4190","https://hardforum.com/forums/intel-processors.5/","My 7820x Geekbench Scores - Worth Upgrading?","https://hardforum.com/threads/my-7820x-geekbench-scores-worth-upgrading.1995641/","M1ddleman","Im running 7820x 5ghz @1.29v with Derbauer Direct Die Frame, Heat Killer VRM and CPU Heatsink, chip can do 5.2ghz with my 280 + 360 loop.  I just installed the custom loop on this past Saturday.  Parts were sitting in a box from performance-pcs since September lol. Finally got around to it, was using a AIO with the chip @ 4.7ghz 1.17v and 3.3ghz mem cache.  



I'm just going to wait till the next HEDT, or maybe upgrade the 3570k in the living room with LGA 1200 if it supports rocketlake on z490."
