web-scraper-order,web-scraper-start-url,threads,threads-href,username,the_post
"1595262132-7391","https://hardforum.com/forums/amd-flavor.87/","[Solved] RX 460 Blown Fuse","https://hardforum.com/threads/solved-rx-460-blown-fuse.1992996/","RazorWind","kodaf56 said:
			
		
	
	
		
		
			Yes, exactly the same phase is failing. PSU is not the problem here as the first time it happened in a different PC. Where is a bootstrap capacitor located?
		
		Click to expand...
	
https://www.renesas.com/us/en/produ...e-output-buck-controllers/device/ISL6545.html



If you look there, you'll see a pretty common single phase VRM design.  The bootstrap capacitor is CBoot.  One side is connected to the phase output (between the MOSFETs and the coil), and the other is connected to the controller's bootstrap pin.



Remember that the core VRM on this card has four phases, each with its own phase controller, so you'll need to figure out which pin on the phase controller is the bootstrap pin and use that to determine which capacitor nearby is the bootstrap capacitor."
"1595262051-6757","https://hardforum.com/forums/amd-flavor.87/","AMD Radeon RX 5600 XT Review","https://hardforum.com/threads/amd-radeon-rx-5600-xt-review.1992038/","crazycrave","I think they should of lunched at RX 5500 4 Gb / RX 5550 XT 8Gb > RX 5600 6 Gb / 5650 6Gb > RX 5700 8 Gb / RX 5750 8Gb > RX 5800 {current RX 5700 XT }



The RX 5650 and RX 5750  would be bios changed (flashed) cards and the way it would cover the scale better in pricing ."
"1595262096-7050","https://hardforum.com/forums/amd-flavor.87/","RX 5700 Reference needs no modifications.....","https://hardforum.com/threads/rx-5700-reference-needs-no-modifications.1985265/","ManofGod","oldmanbal said:
			
		
	
	
		
		
			Which model do you have by chance?
		
		Click to expand...
	
Just the MSI Reference model."
"1595262053-6794","https://hardforum.com/forums/amd-flavor.87/","Navi RX 5700 to 5700 XT BIOS Flash","https://hardforum.com/threads/navi-rx-5700-to-5700-xt-bios-flash.1986224/","ManofGod","crazycrave said:
			
		
	
	
		
		
			I just used tech power up link and very well done and written to understand and mine is XFX RX 5700  reference model.



Both test are same card ran today and I use the ref RX 5700 XT they linked .



https://www.3dmark.com/compare/fs/20732647/fs/20729808#



That's a nice bump as test was ran after reboot and noting changed ,  I guess AMD made a Super Edition RX 5700 after all as it's never been apart and that's close to a 2070 Super




	
		
	

		
		Click to expand...
	
Interesting.  I was able to obtain just over 26000 graphics score with a power bump of 30%."
"1595262123-7321","https://hardforum.com/forums/amd-flavor.87/","Radeon VII prices...","https://hardforum.com/threads/radeon-vii-prices.1996720/","daglesj","PontiacGTX said:
			
		
	
	
		
		
			do you imply they have a high failure rate or perhaps people sells as non working and they sell them as high as MSRP?
		
		Click to expand...
	
I guess I'm implying that there seemed to be a lot more bust Radeon VII available than those that were working.  'Spares and Repairs' is a must have tag when selling a Radeon VII it seems.



Caveat Emptor!"
"1595262053-6780","https://hardforum.com/forums/amd-flavor.87/","Navi RX 5700 to 5700 XT BIOS Flash","https://hardforum.com/threads/navi-rx-5700-to-5700-xt-bios-flash.1986224/","bobzdar","Krazyxazn said:
			
		
	
	
		
		
			From the benchmarks of sites doing this, flashing gets slightly more performance.
		
		Click to expand...
	
I haven't seen it, are we talking 1-2% or 8-10%?"
"1595262055-6802","https://hardforum.com/forums/amd-flavor.87/","Help with ASUS RX550 2G (driver problems)","https://hardforum.com/threads/help-with-asus-rx550-2g-driver-problems.1992634/","NiemandGekusst","Hey guys, first off let me leave some specs:

ASUS Prime A320M-K

AMD Ryzen 3 1300x

ASUS RX550-2G (https://www.asus.com/Graphics-Cards/RX550-2G/ )

LNZ SX-500-FC 500W

Kingston 8G DDR4 2400 MHz (Don't remember the exact model but it's one of those without any flashy logos/names and cooling things)

All components are 18 months old

Windows 10 Home version 1909

BIOS version/date: American Megatrends 3803 1/22/2018

SMBIOS version: 3.1

BIOS mode: UEFI





I want to start out by saying that ever since I've had this card, I've never been able to update the drivers, once, without having the problem I'm having currently, which I will explain in a bit. Also my GPU shows up as ""Microsoft Basic Display Adapter"" in device manager and also in GPU-Z, however, GPU-Z displays the correct specs (such as clock speed and whatnot) under the incorrect name and when I click ""Lookup"" it brings me to the correct page for my GPU (https://www.techpowerup.com/gpu-specs/radeon-rx-550.c2947 ), although it's not my exact model, but you can find it down there in the page.



This is what my screen looks like when I boot up with AMD drivers installed:





	
	
		
		


	


	
		
			
		
		


<img src=""https://i.imgur.com/7Mq06i7.jpg"" data-url=""https://i.imgur.com/7Mq06i7.jpg"" class=""bbImage"" data-zoom-target=""1""  style="""" />


	







List of things I've tried:

updating the drivers with device manager, using the ones windows automatically finds

updating the drivers with Radeon-Software-Adrenalin-2020-20.1.3-MinimalSetup-200128_64bit

updating the drivers with Radeon-Software-Adrenalin-2020-20.1.4-MinimalSetup-200127_web

updating the drivers with Asus 18.10.16 WHQL

updating the drivers with the AMD Driver Auto-Detect Tool

updating the drivers with the drivers amd recommended to me when I selected my GPU on their website

Every option on the Windows 10 Recovery screen (restoration point - roll back - the rest), the one thing that makes my PC usable again is booting into safe mode, and I've tried rebooting out of safe mode with the faulty drivers installed but they still don't work.

Running AMD Driver Cleaning Utility before installing any of the aforementioned drivers

Installing drivers after running Display Driver Uninstaller

Booting into low res mode

formatting my PC and installing the drivers in a fresh windows 10



I remember that my card came with a CD which I think contained the GPU Tweak II program and maybe some drivers, but sadly I don't have the CD anymore.



I currently do not have access to another PC where I can install my GPU to try it and neither do I have another GPU I can use instead of the one I currently have.



Also, when I open up Photoshop CS6, it detects that there is something weird going on with my GPU. League runs at 2 FPS at max settings when it used to run at 120+ and some games like Dead by Daylight won't boot up because a message pops up telling me that DX11 is required to run it. My point is that other programs are aware of the driver change and it's not like I can just keep using my PC as if nothing happened.



It seems that no matter which version of the drivers I install, I always have the same problems:

During the driver installation process, the screen blacks out and never comes back, when I reboot my PC, after the ASUS logo screen where you can enter the bios, the screen displays a pixel glitch which covers up the entire screen.



I guess if I could just go back to the drivers the GPU comes loaded with, that would solve the problem, since I've been using those since July 2018 with no problems and great performance.



Oh also: After installing any drivers, when I reboot into safe mode my GPU shows as either Radeon 550 Series or Radeon RX550 depending which driver I install, even though the GPU name's is correct, League, for example, still runs extremely slow (20 FPS with the lowest settings). Also, my GPU never shows up on task manager even though it used to before all of this happened and it still shows us as Microsoft Basic Display Adapter when I run dxdiag.exe. And as I've previously said, if I were to reboot out of safe mode into ""normal mode"" I would still get the screen glitch, the only way to go into normal mode without any glitches is to roll back to drivers with device manager to ""Microsoft Basic Display Adapter"", however, that renders my GPU useless since it won't process anything."
"1595262077-6955","https://hardforum.com/forums/amd-flavor.87/","AMD might detail new RDNA2 graphics card on March 5","https://hardforum.com/threads/amd-might-detail-new-rdna2-graphics-card-on-march-5.1992421/","Factum","Darth Ender said:
			
		
	
	
		
		
			I have a hard time apt dist-upgrading all my software from console in windows 10.  Maybe one day it'll catch up.   Until then I'll use linux like I have for the past 20+ years.
		
		Click to expand...
	
Then you made a deliberate choice to hamstring your own gaming performance, stop whining."
"1595262075-6889","https://hardforum.com/forums/amd-flavor.87/","AMD speaks RDNA2, RDNA3, Zen3 and Zen4, announces new roadmaps","https://hardforum.com/threads/amd-speaks-rdna2-rdna3-zen3-and-zen4-announces-new-roadmaps.1993782/","Kalessian","Is this the strategy that nvidia switched to years ago? Separate most of the double precision compute cores from the consumer graphics and maintain two lineups instead of one?"
"1595262096-7046","https://hardforum.com/forums/amd-flavor.87/","RX 5700 Reference needs no modifications.....","https://hardforum.com/threads/rx-5700-reference-needs-no-modifications.1985265/","ManofGod","I know this is an old post but, I just came across it well doing a search through Bing.  I did actually flash my bios to the XT one back in September of last year but only started heavily gaming again just now. (I have some time, until I go back to work.  ) Probably a good thing I did the washer mod but because, I now get 87C Edge Temps and 105C junction temps but, I have no issues and the game I am playing, Red Dead Redemption 2, plays without issue. Mind you, the temps build up to that over an hour or two gaming session and do not hit that immediately. (I have now increased the minimum fan speed to 50%, I will see if that matters when I play more tomorrow.)"
"1595262112-7213","https://hardforum.com/forums/amd-flavor.87/","RX Vega Owners Thread","https://hardforum.com/threads/rx-vega-owners-thread.1941944/","Armenius","Dayaks said:
			
		
	
	
		
		
			Find 4k and multiply it by 8/5.
		
		Click to expand...
	
Don't you mean 5/8?"
"1595262109-7138","https://hardforum.com/forums/amd-flavor.87/","Considering a 5600 XT","https://hardforum.com/threads/considering-a-5600-xt.1996724/","TheSlySyl","I know this came out just a few days ago, he compared 12 different models of 5600XT."
"1595262055-6816","https://hardforum.com/forums/amd-flavor.87/","Help with ASUS RX550 2G (driver problems)","https://hardforum.com/threads/help-with-asus-rx550-2g-driver-problems.1992634/","pendragon1","so where is this ""18 months working"" coming from?!  you have done EVERYTHING you can. so if another monitor doesnt make a difference, its the card. yes cards can just randomly fail."
"1595262077-6934","https://hardforum.com/forums/amd-flavor.87/","AMD might detail new RDNA2 graphics card on March 5","https://hardforum.com/threads/amd-might-detail-new-rdna2-graphics-card-on-march-5.1992421/","Boil","I would be more than happy with less than 80CU, but I would like to see a LC version with HBM2e (now I gotta go look up what the 'e' signifies)...



I specify HBM2e because then we can have a LC like the Frontier Edition, where the GPU, HBM, & VRMs were all under water, no need for a fan on the shroud...



One thing I would like to see on a hypothetical LC version of an as-yet-to-be-announced GPU; two 4-pin PWM fan headers, so I can push-pull (two Noctua NF-A12x25 PWM fans) on the 120mm AIO...!



And I would not even mind the housing to have the same ribbed & dented look as the reference 5700 XT...!"
